"GeneID" "Cluster" "Name"
"5146" "YNL134C" "cluster2" ""
"5147" "YNL135C" "insignificant" "FPR1"
"5148" "YNL136W" "insignificant" "EAF7"
"5149" "YNL137C" "insignificant" "NAM9"
"5150" "YNL138W" "insignificant" "SRV2"
"5151" "YNL138W-A" "insignificant" "YSF3"
"5152" "YNL139C" "insignificant" "THO2"
"5153" "YNL140C" "insignificant" ""
"5154" "YNL141W" "cluster7" "AAH1"
"5155" "YNL142W" "cluster2" "MEP2"
"5156" "YNL143C" "insignificant" ""
"5157" "YNL144C" "cluster2" ""
"5158" "YNL144W-A" "insignificant" ""
"5159" "YNL145W" "cluster5" "MFA2"
"5160" "YNL146C-A" "cluster2" ""
"5161" "YNL146W" "insignificant" ""
"5162" "YNL147W" "cluster3" "LSM7"
"5163" "YNL148C" "insignificant" "ALF1"
"5164" "YNL149C" "cluster4" "PGA2"
"5165" "YNL150W" "insignificant" ""
"5166" "YNL151C" "insignificant" "RPC31"
"5167" "YNL152W" "insignificant" "INN1"
"5168" "YNL153C" "insignificant" "GIM3"
"5169" "YNL154C" "cluster3" "YCK2"
"5170" "YNL155W" "cluster1" "CUZ1"
"5171" "YNL156C" "insignificant" "NSG2"
"5172" "YNL157W" "cluster1" "IGO1"
"5173" "YNL158W" "insignificant" "PGA1"
"5174" "YNL159C" "insignificant" "ASI2"
"5175" "YNL160W" "insignificant" "YGP1"
"5176" "YNL161W" "cluster1" "CBK1"
"5177" "YNL162W" "insignificant" "RPL42A"
"5178" "YNL162W-A" "insignificant" ""
"5179" "YNL163C" "insignificant" "RIA1"
"5180" "YNL164C" "insignificant" "IBD2"
"5181" "YNL165W" "insignificant" ""
"5182" "YNL166C" "cluster3" "BNI5"
"5183" "YNL167C" "cluster1" "SKO1"
"5184" "YNL168C" "cluster3" "FMP41"
"5185" "YNL169C" "insignificant" "PSD1"
"5186" "YNL170W" "insignificant" ""
"5187" "YNL171C" "insignificant" ""
"5188" "YNL172W" "cluster1" "APC1"
"5189" "YNL173C" "cluster2" "MDG1"
"5190" "YNL174W" "insignificant" ""
"5191" "YNL175C" "insignificant" "NOP13"
"5192" "YNL176C" "cluster1" "TDA7"
"5193" "YNL177C" "insignificant" "MRPL22"
"5194" "YNL178W" "insignificant" "RPS3"
"5195" "YNL179C" "insignificant" ""
"5196" "YNL180C" "cluster1" "RHO5"
"5197" "YNL181W" "cluster3" "PBR1"
"5198" "YNL182C" "cluster7" "IPI3"
"5199" "YNL183C" "insignificant" "NPR1"
"5200" "YNL185C" "insignificant" "MRPL19"
"5201" "YNL186W" "cluster3" "UBP10"
"5202" "YNL187W" "insignificant" "SWT21"
"5203" "YNL188W" "insignificant" "KAR1"
"5204" "YNL189W" "insignificant" "SRP1"
"5205" "YNL190W" "insignificant" ""
"5206" "YNL191W" "cluster1" "DUG3"
"5207" "YNL192W" "cluster1" "CHS1"
"5208" "YNL193W" "cluster1" ""
"5209" "YNL194C" "insignificant" ""
"5210" "YNL195C" "insignificant" ""
"5211" "YNL196C" "insignificant" "SLZ1"
"5212" "YNL197C" "cluster1" "WHI3"
"5213" "YNL198C" "insignificant" ""
"5214" "YNL199C" "cluster3" "GCR2"
"5215" "YNL200C" "cluster2" "NNR1"
"5216" "YNL201C" "cluster3" "PSY2"
"5217" "YNL202W" "insignificant" "SPS19"
"5218" "YNL203C" "insignificant" ""
"5219" "YNL204C" "insignificant" "SPS18"
"5220" "YNL205C" "insignificant" ""
"5221" "YNL206C" "cluster3" "RTT106"
"5222" "YNL207W" "cluster3" "RIO2"
"5223" "YNL208W" "cluster2" ""
"5224" "YNL209W" "insignificant" "SSB2"
"5225" "YNL210W" "insignificant" "MER1"
"5226" "YNL211C" "insignificant" "MRX7"
"5227" "YNL212W" "insignificant" "VID27"
"5228" "YNL213C" "cluster3" "RRG9"
"5229" "YNL214W" "cluster1" "PEX17"
"5230" "YNL215W" "cluster1" "IES2"
"5231" "YNL216W" "cluster3" "RAP1"
"5232" "YNL217W" "insignificant" ""
"5233" "YNL218W" "cluster3" "MGS1"
"5234" "YNL219C" "insignificant" "ALG9"
"5235" "YNL220W" "cluster3" "ADE12"
"5236" "YNL221C" "insignificant" "POP1"
"5237" "YNL222W" "insignificant" "SSU72"
"5238" "YNL223W" "insignificant" "ATG4"
"5239" "YNL224C" "insignificant" "SQS1"
"5240" "YNL225C" "cluster3" "CNM67"
"5241" "YNL226W" "insignificant" ""
"5242" "YNL227C" "insignificant" "JJJ1"
"5243" "YNL228W" "insignificant" ""
"5244" "YNL229C" "cluster3" "URE2"
"5245" "YNL230C" "cluster1" "ELA1"
"5246" "YNL231C" "cluster3" "PDR16"
"5247" "YNL232W" "insignificant" "CSL4"
"5248" "YNL233W" "cluster3" "BNI4"
"5249" "YNL234W" "cluster2" ""
"5250" "YNL235C" "insignificant" ""
"5251" "YNL236W" "insignificant" "SIN4"
"5252" "YNL237W" "insignificant" "YTP1"
"5253" "YNL238W" "insignificant" "KEX2"
"5254" "YNL239W" "insignificant" "LAP3"
"5255" "YNL240C" "insignificant" "NAR1"
"5256" "YNL241C" "cluster2" "ZWF1"
"5257" "YNL242W" "cluster1" "ATG2"
"5258" "YNL243W" "insignificant" "SLA2"
"5259" "YNL244C" "insignificant" "SUI1"
"5260" "YNL245C" "cluster3" "CWC25"
"5261" "YNL246W" "insignificant" "VPS75"
"5262" "YNL247W" "cluster7" ""
"5263" "YNL248C" "insignificant" "RPA49"
"5264" "YNL249C" "insignificant" "MPA43"
"5265" "YNL250W" "insignificant" "RAD50"
"5266" "YNL251C" "cluster1" "NRD1"
"5267" "YNL252C" "cluster3" "MRPL17"
"5268" "YNL253W" "insignificant" "TEX1"
"5269" "YNL254C" "cluster1" "RTC4"
"5270" "YNL255C" "insignificant" "GIS2"
"5271" "YNL256W" "cluster3" "FOL1"
"5272" "YNL257C" "cluster1" "SIP3"
"5273" "YNL258C" "insignificant" "DSL1"
"5274" "YNL259C" "insignificant" "ATX1"
"5275" "YNL260C" "insignificant" "LTO1"
"5276" "YNL261W" "insignificant" "ORC5"
"5277" "YNL262W" "cluster3" "POL2"
"5278" "YNL263C" "cluster3" "YIF1"
"5279" "YNL264C" "cluster3" "PDR17"
"5280" "YNL265C" "cluster1" "IST1"
"5281" "YNL266W" "insignificant" ""
"5282" "YNL267W" "insignificant" "PIK1"
"5283" "YNL268W" "cluster3" "LYP1"
"5284" "YNL269W" "insignificant" "BSC4"
"5285" "YNL270C" "insignificant" "ALP1"
"5286" "YNL271C" "cluster1" "BNI1"
"5287" "YNL272C" "cluster3" "SEC2"
"5288" "YNL273W" "cluster3" "TOF1"
"5289" "YNL274C" "cluster2" "GOR1"
"5290" "YNL275W" "insignificant" "BOR1"
"5291" "YNL276C" "insignificant" ""
"5292" "YNL277W" "insignificant" "MET2"
"5293" "YNL277W-A" "insignificant" ""
"5294" "YNL278W" "cluster1" "CAF120"
"5295" "YNL279W" "cluster2" "PRM1"
"5296" "YNL280C" "cluster3" "ERG24"
"5297" "YNL281W" "cluster3" "HCH1"
"5298" "YNL282W" "cluster7" "POP3"
"5299" "YNL283C" "cluster3" "WSC2"
"5300" "YNL284C" "insignificant" "MRPL10"
"5301" "YNL284C-B" "cluster4" NA
"5302" "YNL285W" "insignificant" ""
"5303" "YNL286W" "cluster1" "CUS2"
"5304" "YNL287W" "insignificant" "SEC21"
"5305" "YNL288W" "cluster3" "CAF40"
"5306" "YNL289W" "cluster1" "PCL1"
"5307" "YNL290W" "cluster3" "RFC3"
"5308" "YNL291C" "cluster3" "MID1"
"5309" "YNL292W" "insignificant" "PUS4"
"5310" "YNL293W" "insignificant" "MSB3"
"5311" "YNL294C" "insignificant" "RIM21"
"5312" "YNL295W" "insignificant" "MRX6"
"5313" "YNL296W" "insignificant" ""
"5314" "YNL297C" "insignificant" "MON2"
"5315" "YNL298W" "cluster3" "CLA4"
"5316" "YNL299W" "cluster3" "TRF5"
"5317" "YNL300W" "cluster5" "TOS6"
"5318" "YNL301C" "insignificant" "RPL18B"
"5319" "YNL302C" "cluster7" "RPS19B"
"5320" "YNL303W" "insignificant" ""
"5321" "YNL304W" "cluster1" "YPT11"
"5322" "YNL305C" "insignificant" "BXI1"
"5323" "YNL306W" "insignificant" "MRPS18"
"5324" "YNL307C" "cluster3" "MCK1"
"5325" "YNL308C" "insignificant" "KRI1"
"5326" "YNL309W" "cluster3" "STB1"
"5327" "YNL310C" "cluster1" "ZIM17"
"5328" "YNL311C" "insignificant" "SKP2"
"5329" "YNL312W" "cluster3" "RFA2"
"5330" "YNL313C" "insignificant" "EMW1"
"5331" "YNL314W" "insignificant" "DAL82"
"5332" "YNL315C" "insignificant" "ATP11"
"5333" "YNL316C" "insignificant" "PHA2"
"5334" "YNL317W" "insignificant" "PFS2"
"5335" "YNL318C" "insignificant" "HXT14"
"5336" "YNL319W" "insignificant" ""
"5337" "YNL320W" "insignificant" ""
"5338" "YNL321W" "cluster1" "VNX1"
"5339" "YNL322C" "cluster1" "KRE1"
"5340" "YNL323W" "insignificant" "LEM3"
"5341" "YNL324W" "insignificant" ""
"5342" "YNL325C" "cluster1" "FIG4"
"5343" "YNL326C" "cluster3" "PFA3"
"5344" "YNL327W" "insignificant" "EGT2"
"5345" "YNL328C" "insignificant" "MDJ2"
"5346" "YNL329C" "insignificant" "PEX6"
"5347" "YNL330C" "cluster3" "RPD3"
"5348" "YNL331C" "insignificant" "AAD14"
"5349" "YNL332W" "cluster6" "THI12"
"5350" "YNL333W" "insignificant" "SNZ2"
"5351" "YNL334C" "insignificant" "SNO2"
"5352" "YNL335W" "insignificant" "DDI3"
"5353" "YNL336W" "insignificant" "COS1"
"5354" "YNL337W" "insignificant" ""
"5355" "YNL338W" "insignificant" ""
"5356" "YNL339C" "insignificant" "YRF1-6"
"5357" "YNR001C" "cluster2" "CIT1"
"5358" "YNR001W-A" "insignificant" ""
"5359" "YNR002C" "insignificant" "ATO2"
"5360" "YNR003C" "cluster7" "RPC34"
"5361" "YNR003W-A" "insignificant" ""
"5362" "YNR004W" "insignificant" "SWM2"
"5363" "YNR005C" "insignificant" ""
"5364" "YNR006W" "cluster1" "VPS27"
"5365" "YNR007C" "insignificant" "ATG3"
"5366" "YNR008W" "insignificant" "LRO1"
"5367" "YNR009W" "cluster1" "NRM1"
"5368" "YNR010W" "cluster1" "CSE2"
"5369" "YNR011C" "insignificant" "PRP2"
"5370" "YNR012W" "cluster3" "URK1"
"5371" "YNR013C" "insignificant" "PHO91"
"5372" "YNR014W" "insignificant" ""
"5373" "YNR015W" "insignificant" "SMM1"
"5374" "YNR016C" "cluster5" "ACC1"
"5375" "YNR017W" "insignificant" "TIM23"
"5376" "YNR018W" "insignificant" "RCF2"
"5377" "YNR019W" "insignificant" "ARE2"
"5378" "YNR020C" "insignificant" "ATP23"
"5379" "YNR021W" "insignificant" ""
"5380" "YNR022C" "insignificant" "MRPL50"
"5381" "YNR023W" "cluster3" "SNF12"
"5382" "YNR024W" "insignificant" "MPP6"
"5383" "YNR025C" "insignificant" ""
"5384" "YNR026C" "cluster3" "SEC12"
"5385" "YNR027W" "insignificant" "BUD17"
"5386" "YNR028W" "cluster3" "CPR8"
"5387" "YNR029C" "insignificant" ""
"5388" "YNR030W" "cluster3" "ALG12"
"5389" "YNR031C" "insignificant" "SSK2"
"5390" "YNR032C-A" "insignificant" "HUB1"
"5391" "YNR032W" "cluster1" "PPG1"
"5392" "YNR033W" "cluster1" "ABZ1"
"5393" "YNR034W" "cluster2" "SOL1"
"5394" "YNR034W-A" "insignificant" "EGO4"
"5395" "YNR035C" "insignificant" "ARC35"
"5396" "YNR036C" "insignificant" "MRPS12"
"5397" "YNR037C" "insignificant" "RSM19"
"5398" "YNR038W" "insignificant" "DBP6"
"5399" "YNR039C" "insignificant" "ZRG17"
"5400" "YNR040W" "insignificant" ""
"5401" "YNR041C" "insignificant" "COQ2"
"5402" "YNR042W" "cluster6" ""
"5403" "YNR043W" "cluster3" "MVD1"
"5404" "YNR044W" "cluster5" "AGA1"
"5405" "YNR045W" "cluster1" "PET494"
"5406" "YNR046W" "insignificant" "TRM112"
"5407" "YNR047W" "insignificant" "FPK1"
"5408" "YNR048W" "insignificant" ""
"5409" "YNR049C" "insignificant" "MSO1"
"5410" "YNR050C" "cluster5" "LYS9"
"5411" "YNR051C" "insignificant" "BRE5"
"5412" "YNR052C" "insignificant" "POP2"
"5413" "YNR053C" "cluster7" "NOG2"
"5414" "YNR054C" "insignificant" "ESF2"
"5415" "YNR055C" "insignificant" "HOL1"
"5416" "YNR056C" "insignificant" "BIO5"
"5417" "YNR057C" "insignificant" "BIO4"
"5418" "YNR058W" "insignificant" "BIO3"
"5419" "YNR059W" "cluster1" "MNT4"
"5420" "YNR060W" "insignificant" "FRE4"
"5421" "YNR061C" "cluster3" ""
"5422" "YNR062C" "cluster1" ""
"5423" "YNR063W" "insignificant" ""
"5424" "YNR064C" "cluster2" ""
"5425" "YNR065C" "cluster1" ""
"5426" "YNR066C" "cluster2" ""
"5427" "YNR067C" "insignificant" "DSE4"
"5428" "YNR068C" "insignificant" ""
"5429" "YNR069C" "cluster2" "BSC5"
"5430" "YNR070W" "insignificant" "PDR18"
"5431" "YNR072W" "insignificant" "HXT17"
"5432" "YNR073C" "insignificant" "MAN2"
"5433" "YNR075C-A" "insignificant" ""
"5434" "YNR075W" "insignificant" "COS10"
"5435" "YNR076W" "insignificant" "PAU6"
"5436" "YNR077C" "insignificant" ""
"5437" "YOL001W" "cluster1" "PHO80"
"5438" "YOL002C" "cluster5" "IZH2"
"5439" "YOL003C" "insignificant" "PFA4"
"5440" "YOL004W" "insignificant" "SIN3"
"5441" "YOL005C" "insignificant" "RPB11"
"5442" "YOL006C" "cluster3" "TOP1"
"5443" "YOL007C" "cluster1" "CSI2"
"5444" "YOL008W" "cluster3" "COQ10"
"5445" "YOL009C" "cluster1" "MDM12"
"5446" "YOL010W" "cluster7" "RCL1"
"5447" "YOL011W" "cluster1" "PLB3"
"5448" "YOL012C" "cluster3" "HTZ1"
"5449" "YOL013C" "cluster1" "HRD1"
"5450" "YOL013W-A" "insignificant" ""
"5451" "YOL014W" "insignificant" ""
"5452" "YOL015W" "insignificant" "IRC10"
"5453" "YOL016C" "cluster2" "CMK2"
"5454" "YOL017W" "cluster1" "ESC8"
"5455" "YOL018C" "insignificant" "TLG2"
"5456" "YOL019W" "cluster1" ""
"5457" "YOL019W-A" "insignificant" ""
"5458" "YOL020W" "insignificant" "TAT2"
"5459" "YOL021C" "insignificant" "DIS3"
"5460" "YOL022C" "insignificant" "TSR4"
"5461" "YOL023W" "cluster1" "IFM1"
"5462" "YOL024W" "insignificant" ""
"5463" "YOL025W" "cluster1" "LAG2"
"5464" "YOL026C" "insignificant" "MIM1"
"5465" "YOL027C" "insignificant" "MDM38"
"5466" "YOL028C" "insignificant" "YAP7"
"5467" "YOL029C" "insignificant" ""
"5468" "YOL030W" "insignificant" "GAS5"
"5469" "YOL031C" "cluster3" "SIL1"
"5470" "YOL032W" "cluster2" "OPI10"
"5471" "YOL033W" "insignificant" "MSE1"
"5472" "YOL034W" "cluster3" "SMC5"
"5473" "YOL035C" "insignificant" ""
"5474" "YOL036W" "insignificant" ""
"5475" "YOL037C" "insignificant" ""
"5476" "YOL038C-A" "insignificant" ""
"5477" "YOL038W" "cluster1" "PRE6"
"5478" "YOL039W" "insignificant" "RPP2A"
"5479" "YOL040C" "insignificant" "RPS15"
"5480" "YOL041C" "insignificant" "NOP12"
"5481" "YOL042W" "insignificant" "NGL1"
"5482" "YOL043C" "insignificant" "NTG2"
"5483" "YOL044W" "insignificant" "PEX15"
"5484" "YOL045W" "insignificant" "PSK2"
"5485" "YOL046C" "insignificant" ""
"5486" "YOL047C" "insignificant" "LDS2"
"5487" "YOL048C" "cluster2" "RRT8"
"5488" "YOL049W" "insignificant" "GSH2"
"5489" "YOL050C" "insignificant" ""
"5490" "YOL051W" "cluster1" "GAL11"
"5491" "YOL052C" "cluster3" "SPE2"
"5492" "YOL052C-A" "cluster6" "DDR2"
"5493" "YOL053W" "cluster1" "AIM39"
"5494" "YOL054W" "insignificant" "PSH1"
"5495" "YOL055C" "cluster1" "THI20"
"5496" "YOL056W" "insignificant" "GPM3"
"5497" "YOL057W" "cluster3" ""
"5498" "YOL058W" "cluster5" "ARG1"
"5499" "YOL059W" "insignificant" "GPD2"
"5500" "YOL060C" "insignificant" "MAM3"
"5501" "YOL061W" "insignificant" "PRS5"
"5502" "YOL062C" "cluster3" "APM4"
"5503" "YOL063C" "insignificant" "CRT10"
"5504" "YOL064C" "insignificant" "MET22"
"5505" "YOL065C" "insignificant" "INP54"
"5506" "YOL066C" "cluster3" "RIB2"
"5507" "YOL067C" "insignificant" "RTG1"
"5508" "YOL068C" "insignificant" "HST1"
"5509" "YOL069W" "insignificant" "NUF2"
"5510" "YOL070C" "insignificant" "NBA1"
"5511" "YOL071W" "insignificant" "SDH5"
"5512" "YOL072W" "insignificant" "THP1"
"5513" "YOL073C" "insignificant" "DSC2"
"5514" "YOL075C" "insignificant" ""
"5515" "YOL076W" "insignificant" "MDM20"
"5516" "YOL077C" "insignificant" "BRX1"
"5517" "YOL077W-A" "insignificant" "ATP19"
"5518" "YOL078W" "insignificant" "AVO1"
"5519" "YOL079W" "insignificant" ""
"5520" "YOL080C" "insignificant" "REX4"
"5521" "YOL081W" "insignificant" "IRA2"
"5522" "YOL082W" "cluster1" "ATG19"
"5523" "YOL083C-A" "insignificant" ""
"5524" "YOL083W" "cluster2" "ATG34"
"5525" "YOL084W" "cluster6" "PHM7"
"5526" "YOL085C" "insignificant" ""
"5527" "YOL085W-A" "insignificant" ""
"5528" "YOL086C" "insignificant" "ADH1"
"5529" "YOL086W-A" "insignificant" "MHF1"
"5530" "YOL087C" "cluster1" "DUF1"
"5531" "YOL088C" "cluster1" "MPD2"
"5532" "YOL089C" "insignificant" "HAL9"
"5533" "YOL090W" "cluster3" "MSH2"
"5534" "YOL091W" "cluster2" "SPO21"
"5535" "YOL092W" "insignificant" "YPQ1"
"5536" "YOL093W" "cluster3" "TRM10"
"5537" "YOL094C" "cluster3" "RFC4"
"5538" "YOL095C" "cluster3" "HMI1"
"5539" "YOL096C" "insignificant" "COQ3"
"5540" "YOL097C" "insignificant" "WRS1"
"5541" "YOL097W-A" "insignificant" ""
"5542" "YOL098C" "cluster3" "SDD3"
"5543" "YOL099C" "insignificant" ""
"5544" "YOL100W" "cluster1" "PKH2"
"5545" "YOL101C" "cluster4" "IZH4"
"5546" "YOL102C" "cluster3" "TPT1"
"5547" "YOL103W" "cluster3" "ITR2"
"5548" "YOL103W-B" "insignificant" NA
"5549" "YOL104C" "cluster2" "NDJ1"
"5550" "YOL105C" "cluster1" "WSC3"
"5551" "YOL106W" "insignificant" ""
"5552" "YOL107W" "cluster1" ""
"5553" "YOL108C" "cluster1" "INO4"
"5554" "YOL109W" "cluster2" "ZEO1"
"5555" "YOL110W" "cluster2" "SHR5"
"5556" "YOL111C" "cluster1" "MDY2"
"5557" "YOL112W" "cluster3" "MSB4"
"5558" "YOL113W" "cluster1" "SKM1"
"5559" "YOL114C" "insignificant" "PTH4"
"5560" "YOL115W" "insignificant" "PAP2"
"5561" "YOL116W" "cluster1" "MSN1"
"5562" "YOL117W" "insignificant" "RRI2"
"5563" "YOL118C" "insignificant" ""
"5564" "YOL119C" "cluster1" "MCH4"
"5565" "YOL120C" "insignificant" "RPL18A"
"5566" "YOL121C" "insignificant" "RPS19A"
"5567" "YOL122C" "insignificant" "SMF1"
"5568" "YOL123W" "cluster1" "HRP1"
"5569" "YOL124C" "cluster7" "TRM11"
"5570" "YOL125W" "cluster3" "TRM13"
"5571" "YOL126C" "cluster2" "MDH2"
"5572" "YOL127W" "insignificant" "RPL25"
"5573" "YOL128C" "insignificant" "YGK3"
"5574" "YOL129W" "cluster1" "VPS68"
"5575" "YOL130W" "cluster1" "ALR1"
"5576" "YOL131W" "insignificant" ""
"5577" "YOL132W" "insignificant" "GAS4"
"5578" "YOL133W" "insignificant" "HRT1"
"5579" "YOL134C" "insignificant" ""
"5580" "YOL135C" "cluster3" "MED7"
"5581" "YOL136C" "insignificant" "PFK27"
"5582" "YOL137W" "cluster3" "BSC6"
"5583" "YOL138C" "cluster1" "RTC1"
"5584" "YOL139C" "cluster7" "CDC33"
"5585" "YOL140W" "insignificant" "ARG8"
"5586" "YOL141W" "insignificant" "PPM2"
"5587" "YOL142W" "insignificant" "RRP40"
"5588" "YOL143C" "cluster1" "RIB4"
"5589" "YOL144W" "insignificant" "NOP8"
"5590" "YOL145C" "insignificant" "CTR9"
"5591" "YOL146W" "cluster3" "PSF3"
"5592" "YOL147C" "cluster2" "PEX11"
"5593" "YOL148C" "cluster3" "SPT20"
"5594" "YOL149W" "cluster3" "DCP1"
"5595" "YOL150C" "insignificant" ""
"5596" "YOL151W" "insignificant" "GRE2"
"5597" "YOL152W" "insignificant" "FRE7"
"5598" "YOL154W" "cluster2" "ZPS1"
"5599" "YOL155C" "cluster6" "HPF1"
"5600" "YOL156W" "insignificant" "HXT11"
"5601" "YOL157C" "cluster2" "IMA2"
"5602" "YOL158C" "insignificant" "ENB1"
"5603" "YOL159C" "cluster2" "CSS3"
"5604" "YOL159C-A" "cluster2" ""
"5605" "YOL160W" "insignificant" ""
"5606" "YOL161C" "insignificant" "PAU20"
"5607" "YOL162W" "insignificant" ""
"5608" "YOL163W" "cluster6" ""
"5609" "YOL164W" "cluster2" "BDS1"
"5610" "YOL164W-A" "insignificant" ""
"5611" "YOL165C" "cluster8" "AAD15"
"5612" "YOL166C" "insignificant" ""
"5613" "YOL166W-A" "insignificant" ""
"5614" "YOR001W" "cluster3" "RRP6"
"5615" "YOR002W" "insignificant" "ALG6"
"5616" "YOR003W" "insignificant" "YSP3"
"5617" "YOR004W" "insignificant" "UTP23"
"5618" "YOR005C" "cluster1" "DNL4"
"5619" "YOR006C" "cluster3" "TSR3"
"5620" "YOR007C" "insignificant" "SGT2"
"5621" "YOR008C" "insignificant" "SLG1"
"5622" "YOR008C-A" "insignificant" ""
"5623" "YOR008W-B" "insignificant" ""
"5624" "YOR009W" "insignificant" "TIR4"
"5625" "YOR010C" "insignificant" "TIR2"
"5626" "YOR011W" "insignificant" "AUS1"
"5627" "YOR011W-A" "insignificant" ""
"5628" "YOR012W" "insignificant" ""
"5629" "YOR013W" "insignificant" "IRC11"
"5630" "YOR014W" "cluster1" "RTS1"
"5631" "YOR015W" "cluster1" ""
"5632" "YOR016C" "cluster3" "ERP4"
"5633" "YOR017W" "cluster3" "PET127"
"5634" "YOR018W" "cluster1" "ROD1"
"5635" "YOR019W" "cluster1" ""
"5636" "YOR020C" "cluster2" "HSP10"
"5637" "YOR020W-A" "insignificant" ""
"5638" "YOR021C" "insignificant" "SFM1"
"5639" "YOR022C" "insignificant" "DDL1"
"5640" "YOR023C" "cluster1" "AHC1"
"5641" "YOR024W" "insignificant" ""
"5642" "YOR025W" "cluster1" "HST3"
"5643" "YOR026W" "cluster3" "BUB3"
"5644" "YOR027W" "cluster2" "STI1"
"5645" "YOR028C" "insignificant" "CIN5"
"5646" "YOR029W" "insignificant" ""
"5647" "YOR030W" "insignificant" "DFG16"
"5648" "YOR032C" "cluster2" "HMS1"
"5649" "YOR032W-A" "insignificant" ""
"5650" "YOR033C" "cluster3" "EXO1"
"5651" "YOR034C" "insignificant" "AKR2"
"5652" "YOR034C-A" "insignificant" ""
"5653" "YOR035C" "cluster1" "SHE4"
"5654" "YOR036W" "cluster1" "PEP12"
"5655" "YOR037W" "cluster1" "CYC2"
"5656" "YOR038C" "insignificant" "HIR2"
"5657" "YOR039W" "insignificant" "CKB2"
"5658" "YOR040W" "cluster2" "GLO4"
"5659" "YOR041C" "cluster8" ""
"5660" "YOR042W" "insignificant" "CUE5"
"5661" "YOR043W" "cluster3" "WHI2"
"5662" "YOR044W" "insignificant" "IRC23"
"5663" "YOR045W" "insignificant" "TOM6"
"5664" "YOR046C" "insignificant" "DBP5"
"5665" "YOR047C" "insignificant" "STD1"
"5666" "YOR048C" "insignificant" "RAT1"
"5667" "YOR049C" "insignificant" "RSB1"
"5668" "YOR050C" "insignificant" ""
"5669" "YOR051C" "cluster7" "ETT1"
"5670" "YOR052C" "cluster2" "TMC1"
"5671" "YOR053W" "insignificant" ""
"5672" "YOR054C" "cluster2" "VHS3"
"5673" "YOR055W" "insignificant" ""
"5674" "YOR056C" "insignificant" "NOB1"
"5675" "YOR057W" "insignificant" "SGT1"
"5676" "YOR058C" "cluster1" "ASE1"
"5677" "YOR059C" "cluster1" "LPL1"
"5678" "YOR060C" "cluster1" "SLD7"
"5679" "YOR061W" "insignificant" "CKA2"
"5680" "YOR062C" "cluster1" ""
"5681" "YOR063W" "cluster7" "RPL3"
"5682" "YOR064C" "cluster1" "YNG1"
"5683" "YOR065W" "insignificant" "CYT1"
"5684" "YOR066W" "cluster1" "MSA1"
"5685" "YOR067C" "insignificant" "ALG8"
"5686" "YOR068C" "insignificant" "VAM10"
"5687" "YOR069W" "cluster3" "VPS5"
"5688" "YOR070C" "insignificant" "GYP1"
"5689" "YOR071C" "cluster1" "NRT1"
"5690" "YOR072W" "insignificant" ""
"5691" "YOR072W-A" "insignificant" ""
"5692" "YOR073W" "cluster1" "SGO1"
"5693" "YOR073W-A" "insignificant" ""
"5694" "YOR074C" "cluster5" "CDC21"
"5695" "YOR075W" "insignificant" "UFE1"
"5696" "YOR076C" "insignificant" "SKI7"
"5697" "YOR077W" "cluster5" "RTS2"
"5698" "YOR078W" "insignificant" "BUD21"
"5699" "YOR079C" "cluster3" "ATX2"
"5700" "YOR080W" "insignificant" "DIA2"
"5701" "YOR081C" "insignificant" "TGL5"
"5702" "YOR082C" "insignificant" ""
"5703" "YOR083W" "cluster4" "WHI5"
"5704" "YOR084W" "cluster2" "LPX1"
"5705" "YOR085W" "cluster3" "OST3"
"5706" "YOR086C" "cluster1" "TCB1"
"5707" "YOR087W" "cluster1" "YVC1"
"5708" "YOR089C" "cluster1" "VPS21"
"5709" "YOR090C" "cluster1" "PTC5"
"5710" "YOR091W" "insignificant" "TMA46"
"5711" "YOR092W" "cluster1" "ECM3"
"5712" "YOR093C" "cluster3" "CMR2"
"5713" "YOR094W" "insignificant" "ARF3"
"5714" "YOR095C" "cluster7" "RKI1"
"5715" "YOR096W" "insignificant" "RPS7A"
"5716" "YOR097C" "insignificant" ""
"5717" "YOR098C" "insignificant" "NUP1"
"5718" "YOR099W" "cluster3" "KTR1"
"5719" "YOR100C" "cluster6" "CRC1"
"5720" "YOR101W" "insignificant" "RAS1"
"5721" "YOR102W" "insignificant" ""
"5722" "YOR103C" "insignificant" "OST2"
"5723" "YOR104W" "cluster1" "PIN2"
"5724" "YOR105W" "insignificant" ""
"5725" "YOR106W" "cluster3" "VAM3"
"5726" "YOR107W" "cluster5" "RGS2"
"5727" "YOR108C-A" "insignificant" ""
"5728" "YOR108W" "cluster7" "LEU9"
"5729" "YOR109W" "cluster3" "INP53"
"5730" "YOR110W" "insignificant" "TFC7"
"5731" "YOR111W" "insignificant" ""
"5732" "YOR112W" "cluster3" "CEX1"
"5733" "YOR113W" "insignificant" "AZF1"
"5734" "YOR114W" "cluster1" ""
"5735" "YOR115C" "insignificant" "TRS33"
"5736" "YOR116C" "insignificant" "RPO31"
"5737" "YOR117W" "insignificant" "RPT5"
"5738" "YOR118W" "insignificant" "RTC5"
"5739" "YOR119C" "cluster3" "RIO1"
"5740" "YOR120W" "cluster6" "GCY1"
"5741" "YOR121C" "insignificant" ""
"5742" "YOR122C" "insignificant" "PFY1"
"5743" "YOR123C" "cluster3" "LEO1"
"5744" "YOR124C" "insignificant" "UBP2"
"5745" "YOR125C" "insignificant" "CAT5"
