"GeneID" "Cluster" "Name"
"628" "YCL049C" "cluster6" ""
"629" "YCL050C" "insignificant" "APA1"
"630" "YCL051W" "insignificant" "LRE1"
"631" "YCL052C" "insignificant" "PBN1"
"632" "YCL054W" "cluster2" "SPB1"
"633" "YCL055W" "cluster4" "KAR4"
"634" "YCL056C" "cluster4" "PEX34"
"635" "YCL057C-A" "cluster6" "MIC10"
"636" "YCL057W" "cluster4" "PRD1"
"637" "YCL058C" "insignificant" "FYV5"
"638" "YCL058W-A" "cluster1" "ADF1"
"639" "YCL059C" "cluster2" "KRR1"
"640" "YCL061C" "insignificant" "MRC1"
"641" "YCL063W" "cluster4" "VAC17"
"642" "YCL064C" "cluster3" "CHA1"
"643" "YCL067C" "insignificant" "HMLALPHA2"
"644" "YCL068C" "insignificant" ""
"645" "YCL069W" "insignificant" "VBA3"
"646" "YCL073C" "insignificant" "GEX1"
"647" "YCL074W" "cluster5" NA
"648" "YCL075W" "cluster5" NA
"649" "YCL076W" "cluster5" ""
"650" "YCR002C" "cluster4" "CDC10"
"651" "YCR003W" "insignificant" "MRPL32"
"652" "YCR004C" "cluster6" "YCP4"
"653" "YCR005C" "insignificant" "CIT2"
"654" "YCR006C" "insignificant" ""
"655" "YCR007C" "cluster6" ""
"656" "YCR008W" "cluster4" "SAT4"
"657" "YCR009C" "cluster4" "RVS161"
"658" "YCR010C" "cluster3" "ADY2"
"659" "YCR011C" "cluster4" "ADP1"
"660" "YCR012W" "cluster8" "PGK1"
"661" "YCR013C" "insignificant" ""
"662" "YCR014C" "insignificant" "POL4"
"663" "YCR015C" "insignificant" "CTO1"
"664" "YCR016W" "cluster2" ""
"665" "YCR017C" "insignificant" "CWH43"
"666" "YCR018C" "insignificant" "SRD1"
"667" "YCR018C-A" "insignificant" ""
"668" "YCR019W" "cluster4" "MAK32"
"669" "YCR020C" "cluster6" "PET18"
"670" "YCR020C-A" "cluster7" "MAK31"
"671" "YCR020W-B" "insignificant" "HTL1"
"672" "YCR021C" "insignificant" "HSP30"
"673" "YCR022C" "cluster3" ""
"674" "YCR023C" "cluster4" ""
"675" "YCR024C" "insignificant" "SLM5"
"676" "YCR024C-A" "cluster2" "PMP1"
"677" "YCR024C-B" "insignificant" ""
"678" "YCR025C" "insignificant" ""
"679" "YCR026C" "insignificant" "NPP1"
"680" "YCR027C" "cluster4" "RHB1"
"681" "YCR028C" "cluster4" "FEN2"
"682" "YCR028C-A" "cluster4" "RIM1"
"683" "YCR030C" "cluster6" "SYP1"
"684" "YCR031C" "cluster2" "RPS14A"
"685" "YCR032W" "insignificant" "BPH1"
"686" "YCR033W" "insignificant" "SNT1"
"687" "YCR034W" "cluster2" "ELO2"
"688" "YCR035C" "cluster4" "RRP43"
"689" "YCR036W" "insignificant" "RBK1"
"690" "YCR037C" "cluster4" "PHO87"
"691" "YCR038C" "insignificant" "BUD5"
"692" "YCR038W-A" "insignificant" ""
"693" "YCR041W" "insignificant" ""
"694" "YCR042C" "cluster4" "TAF2"
"695" "YCR043C" "cluster4" ""
"696" "YCR044C" "insignificant" "PER1"
"697" "YCR045C" "cluster7" "RRT12"
"698" "YCR045W-A" "insignificant" ""
"699" "YCR046C" "cluster4" "IMG1"
"700" "YCR047C" "insignificant" "BUD23"
"701" "YCR047W-A" "cluster1" ""
"702" "YCR048W" "cluster8" "ARE1"
"703" "YCR049C" "insignificant" ""
"704" "YCR050C" "insignificant" ""
"705" "YCR051W" "insignificant" ""
"706" "YCR052W" "insignificant" "RSC6"
"707" "YCR053W" "cluster2" "THR4"
"708" "YCR054C" "cluster4" "CTR86"
"709" "YCR057C" "cluster2" "PWP2"
"710" "YCR059C" "insignificant" "YIH1"
"711" "YCR060W" "insignificant" "TAH1"
"712" "YCR061W" "cluster3" ""
"713" "YCR063W" "cluster8" "BUD31"
"714" "YCR064C" "insignificant" ""
"715" "YCR065W" "insignificant" "HCM1"
"716" "YCR066W" "insignificant" "RAD18"
"717" "YCR067C" "cluster4" "SED4"
"718" "YCR068W" "cluster3" "ATG15"
"719" "YCR069W" "insignificant" "CPR4"
"720" "YCR071C" "insignificant" "IMG2"
"721" "YCR072C" "cluster2" "RSA4"
"722" "YCR073C" "insignificant" "SSK22"
"723" "YCR073W-A" "cluster6" "SOL2"
"724" "YCR075C" "cluster6" "ERS1"
"725" "YCR075W-A" "cluster7" "EGO2"
"726" "YCR076C" "cluster6" "FUB1"
"727" "YCR077C" "insignificant" "PAT1"
"728" "YCR079W" "cluster6" "PTC6"
"729" "YCR081C-A" "insignificant" ""
"730" "YCR081W" "insignificant" "SRB8"
"731" "YCR082W" "cluster6" "AHC2"
"732" "YCR083W" "insignificant" "TRX3"
"733" "YCR084C" "cluster2" "TUP1"
"734" "YCR085W" "insignificant" ""
"735" "YCR086W" "cluster7" "CSM1"
"736" "YCR087C-A" "cluster1" ""
"737" "YCR087W" "insignificant" ""
"738" "YCR088W" "insignificant" "ABP1"
"739" "YCR089W" "cluster7" "FIG2"
"740" "YCR090C" "insignificant" ""
"741" "YCR091W" "cluster3" "KIN82"
"742" "YCR092C" "cluster4" "MSH3"
"743" "YCR093W" "cluster4" "CDC39"
"744" "YCR094W" "insignificant" "CDC50"
"745" "YCR095C" "insignificant" "OCA4"
"746" "YCR095W-A" "insignificant" ""
"747" "YCR096C" "insignificant" "HMRA2"
"748" "YCR097W" "insignificant" "HMRA1"
"749" "YCR097W-A" "insignificant" ""
"750" "YCR098C" "insignificant" "GIT1"
"751" "YCR099C" "cluster3" ""
"752" "YCR100C" "cluster3" ""
"753" "YCR101C" "cluster3" ""
"754" "YCR102C" "cluster3" ""
"755" "YCR102W-A" "insignificant" ""
"756" "YCR104W" "insignificant" "PAU3"
"757" "YCR105W" "insignificant" "ADH7"
"758" "YCR106W" "cluster7" "RDS1"
"759" "YCR107W" "insignificant" "AAD3"
"760" "YCR108C" "insignificant" ""
"761" "YDL001W" "insignificant" "RMD1"
"762" "YDL002C" "insignificant" "NHP10"
"763" "YDL003W" "cluster2" "MCD1"
"764" "YDL004W" "insignificant" "ATP16"
"765" "YDL005C" "cluster4" "MED2"
"766" "YDL006W" "cluster4" "PTC1"
"767" "YDL007C-A" "insignificant" ""
"768" "YDL007W" "cluster4" "RPT2"
"769" "YDL008W" "insignificant" "APC11"
"770" "YDL009C" "insignificant" ""
"771" "YDL010W" "insignificant" "GRX6"
"772" "YDL011C" "insignificant" ""
"773" "YDL012C" "insignificant" ""
"774" "YDL013W" "insignificant" "SLX5"
"775" "YDL014W" "cluster2" "NOP1"
"776" "YDL015C" "cluster2" "TSC13"
"777" "YDL016C" "cluster7" ""
"778" "YDL017W" "cluster4" "CDC7"
"779" "YDL018C" "cluster4" "ERP3"
"780" "YDL019C" "cluster6" "OSH2"
"781" "YDL020C" "cluster6" "RPN4"
"782" "YDL021W" "cluster3" "GPM2"
"783" "YDL022C-A" "insignificant" ""
"784" "YDL022W" "cluster3" "GPD1"
"785" "YDL023C" "insignificant" ""
"786" "YDL024C" "cluster3" "DIA3"
"787" "YDL025C" "cluster6" "RTK1"
"788" "YDL025W-A" "insignificant" ""
"789" "YDL026W" "insignificant" ""
"790" "YDL027C" "cluster6" "MRX9"
"791" "YDL028C" "cluster4" "MPS1"
"792" "YDL029W" "cluster4" "ARP2"
"793" "YDL030W" "insignificant" "PRP9"
"794" "YDL031W" "cluster2" "DBP10"
"795" "YDL032W" "insignificant" ""
"796" "YDL033C" "cluster4" "SLM3"
"797" "YDL034W" "insignificant" ""
"798" "YDL035C" "insignificant" "GPR1"
"799" "YDL036C" "cluster4" "PUS9"
"800" "YDL037C" "insignificant" "BSC1"
"801" "YDL039C" "insignificant" "PRM7"
"802" "YDL040C" "cluster4" "NAT1"
"803" "YDL041W" "insignificant" ""
"804" "YDL042C" "insignificant" "SIR2"
"805" "YDL043C" "cluster7" "PRP11"
"806" "YDL044C" "insignificant" "MTF2"
"807" "YDL045C" "cluster4" "FAD1"
"808" "YDL045W-A" "insignificant" "MRP10"
"809" "YDL046W" "cluster6" "NPC2"
"810" "YDL047W" "insignificant" "SIT4"
"811" "YDL048C" "insignificant" "STP4"
"812" "YDL049C" "cluster7" "KNH1"
"813" "YDL050C" "insignificant" ""
"814" "YDL051W" "cluster2" "LHP1"
"815" "YDL052C" "cluster4" "SLC1"
"816" "YDL053C" "insignificant" "PBP4"
"817" "YDL054C" "cluster6" "MCH1"
"818" "YDL055C" "cluster2" "PSA1"
"819" "YDL056W" "cluster4" "MBP1"
"820" "YDL057W" "insignificant" ""
"821" "YDL058W" "insignificant" "USO1"
"822" "YDL059C" "cluster4" "RAD59"
"823" "YDL060W" "cluster2" "TSR1"
"824" "YDL061C" "cluster2" "RPS29B"
"825" "YDL062W" "insignificant" ""
"826" "YDL063C" "cluster2" "SYO1"
"827" "YDL064W" "insignificant" "UBC9"
"828" "YDL065C" "insignificant" "PEX19"
"829" "YDL066W" "cluster4" "IDP1"
"830" "YDL067C" "insignificant" "COX9"
"831" "YDL068W" "insignificant" ""
"832" "YDL069C" "insignificant" "CBS1"
"833" "YDL070W" "insignificant" "BDF2"
"834" "YDL071C" "insignificant" ""
"835" "YDL072C" "insignificant" "YET3"
"836" "YDL073W" "insignificant" "AHK1"
"837" "YDL074C" "cluster4" "BRE1"
"838" "YDL075W" "cluster2" "RPL31A"
"839" "YDL076C" "insignificant" "RXT3"
"840" "YDL077C" "insignificant" "VAM6"
"841" "YDL078C" "insignificant" "MDH3"
"842" "YDL079C" "cluster6" "MRK1"
"843" "YDL080C" "insignificant" "THI3"
"844" "YDL081C" "cluster2" "RPP1A"
"845" "YDL082W" "cluster2" "RPL13A"
"846" "YDL083C" "cluster2" "RPS16B"
"847" "YDL084W" "cluster2" "SUB2"
"848" "YDL085C-A" "insignificant" ""
"849" "YDL085W" "insignificant" "NDE2"
"850" "YDL086C-A" "insignificant" ""
"851" "YDL086W" "cluster6" ""
"852" "YDL087C" "cluster4" "LUC7"
"853" "YDL088C" "insignificant" "ASM4"
"854" "YDL089W" "cluster4" "NUR1"
"855" "YDL090C" "cluster4" "RAM1"
"856" "YDL091C" "cluster6" "UBX3"
"857" "YDL092W" "cluster4" "SRP14"
"858" "YDL093W" "cluster7" "PMT5"
"859" "YDL094C" "insignificant" ""
"860" "YDL095W" "cluster2" "PMT1"
"861" "YDL096C" "insignificant" "OPI6"
"862" "YDL097C" "cluster4" "RPN6"
"863" "YDL098C" "insignificant" "SNU23"
"864" "YDL099W" "cluster4" "BUG1"
"865" "YDL100C" "cluster4" "GET3"
"866" "YDL101C" "cluster4" "DUN1"
"867" "YDL102W" "cluster4" "POL3"
"868" "YDL103C" "cluster4" "QRI1"
"869" "YDL104C" "cluster4" "QRI7"
"870" "YDL105W" "cluster4" "NSE4"
"871" "YDL106C" "cluster4" "PHO2"
"872" "YDL107W" "cluster4" "MSS2"
"873" "YDL108W" "insignificant" "KIN28"
"874" "YDL109C" "cluster6" ""
"875" "YDL110C" "cluster6" "TMA17"
"876" "YDL111C" "insignificant" "RRP42"
"877" "YDL112W" "cluster2" "TRM3"
"878" "YDL113C" "insignificant" "ATG20"
"879" "YDL114W" "insignificant" ""
"880" "YDL114W-A" "insignificant" ""
"881" "YDL115C" "insignificant" "IWR1"
"882" "YDL116W" "cluster4" "NUP84"
"883" "YDL117W" "cluster4" "CYK3"
"884" "YDL118W" "insignificant" ""
"885" "YDL119C" "cluster4" "HEM25"
"886" "YDL120W" "cluster4" "YFH1"
"887" "YDL121C" "insignificant" ""
"888" "YDL122W" "cluster4" "UBP1"
"889" "YDL123W" "cluster6" "SNA4"
"890" "YDL124W" "cluster3" ""
"891" "YDL125C" "insignificant" "HNT1"
"892" "YDL126C" "cluster4" "CDC48"
"893" "YDL127W" "cluster4" "PCL2"
"894" "YDL128W" "cluster4" "VCX1"
"895" "YDL129W" "insignificant" ""
"896" "YDL130W" "cluster2" "RPP1B"
"897" "YDL130W-A" "cluster3" "STF1"
"898" "YDL131W" "cluster2" "LYS21"
"899" "YDL132W" "cluster4" "CDC53"
"900" "YDL133C-A" "insignificant" "RPL41B"
"901" "YDL133W" "cluster4" "SRF1"
"902" "YDL134C" "insignificant" "PPH21"
"903" "YDL135C" "cluster4" "RDI1"
"904" "YDL136W" "cluster2" "RPL35B"
"905" "YDL137W" "cluster4" "ARF2"
"906" "YDL138W" "cluster4" "RGT2"
"907" "YDL139C" "insignificant" "SCM3"
"908" "YDL140C" "cluster7" "RPO21"
"909" "YDL141W" "insignificant" "BPL1"
"910" "YDL142C" "cluster4" "CRD1"
"911" "YDL143W" "cluster4" "CCT4"
"912" "YDL144C" "cluster4" ""
"913" "YDL145C" "insignificant" "COP1"
"914" "YDL146W" "insignificant" "LDB17"
"915" "YDL147W" "cluster4" "RPN5"
"916" "YDL148C" "cluster2" "NOP14"
"917" "YDL149W" "insignificant" "ATG9"
"918" "YDL150W" "cluster2" "RPC53"
"919" "YDL151C" "cluster5" "BUD30"
"920" "YDL152W" "insignificant" ""
"921" "YDL153C" "cluster2" "SAS10"
"922" "YDL154W" "insignificant" "MSH5"
"923" "YDL155W" "insignificant" "CLB3"
"924" "YDL156W" "insignificant" "CMR1"
"925" "YDL157C" "insignificant" ""
"926" "YDL158C" "insignificant" ""
"927" "YDL159C-B" "insignificant" ""
"928" "YDL159W" "insignificant" "STE7"
"929" "YDL159W-A" "insignificant" ""
"930" "YDL160C" "insignificant" "DHH1"
"931" "YDL160C-A" "cluster7" "MHF2"
"932" "YDL161W" "insignificant" "ENT1"
"933" "YDL162C" "insignificant" ""
"934" "YDL163W" "insignificant" ""
"935" "YDL164C" "cluster4" "CDC9"
"936" "YDL165W" "cluster4" "CDC36"
"937" "YDL166C" "insignificant" "FAP7"
"938" "YDL167C" "cluster2" "NRP1"
"939" "YDL168W" "cluster4" "SFA1"
"940" "YDL169C" "cluster3" "UGX2"
"941" "YDL170W" "cluster6" "UGA3"
"942" "YDL171C" "cluster7" "GLT1"
"943" "YDL172C" "insignificant" ""
"944" "YDL173W" "cluster7" "PAR32"
"945" "YDL174C" "cluster6" "DLD1"
"946" "YDL175C" "cluster4" "AIR2"
"947" "YDL176W" "insignificant" ""
"948" "YDL177C" "insignificant" ""
"949" "YDL178W" "insignificant" "DLD2"
"950" "YDL179W" "cluster7" "PCL9"
"951" "YDL180W" "insignificant" ""
"952" "YDL181W" "cluster3" "INH1"
"953" "YDL182W" "cluster7" "LYS20"
"954" "YDL183C" "cluster6" ""
"955" "YDL184C" "cluster2" "RPL41A"
"956" "YDL185C-A" "insignificant" ""
"957" "YDL185W" "cluster2" "VMA1"
"958" "YDL186W" "cluster3" ""
"959" "YDL187C" "insignificant" ""
"960" "YDL188C" "insignificant" "PPH22"
"961" "YDL189W" "insignificant" "RBS1"
"962" "YDL190C" "cluster4" "UFD2"
"963" "YDL191W" "cluster2" "RPL35A"
"964" "YDL192W" "cluster2" "ARF1"
"965" "YDL193W" "cluster4" "NUS1"
"966" "YDL194W" "insignificant" "SNF3"
"967" "YDL195W" "cluster4" "SEC31"
"968" "YDL196W" "insignificant" ""
"969" "YDL197C" "cluster6" "ASF2"
"970" "YDL198C" "cluster2" "GGC1"
"971" "YDL199C" "cluster6" ""
"972" "YDL200C" "insignificant" "MGT1"
"973" "YDL201W" "cluster2" "TRM8"
"974" "YDL202W" "insignificant" "MRPL11"
"975" "YDL203C" "insignificant" "ACK1"
"976" "YDL204W" "cluster3" "RTN2"
"977" "YDL205C" "cluster7" "HEM3"
"978" "YDL206W" "insignificant" ""
"979" "YDL207W" "insignificant" "GLE1"
"980" "YDL208W" "cluster2" "NHP2"
"981" "YDL209C" "cluster4" "CWC2"
"982" "YDL210W" "insignificant" "UGA4"
"983" "YDL211C" "cluster7" ""
"984" "YDL212W" "cluster4" "SHR3"
"985" "YDL213C" "cluster2" "NOP6"
"986" "YDL214C" "cluster3" "PRR2"
"987" "YDL215C" "cluster6" "GDH2"
"988" "YDL216C" "insignificant" "RRI1"
"989" "YDL217C" "cluster4" "TIM22"
"990" "YDL218W" "cluster3" ""
"991" "YDL219W" "insignificant" "DTD1"
"992" "YDL220C" "cluster4" "CDC13"
"993" "YDL221W" "insignificant" ""
"994" "YDL222C" "cluster3" "FMP45"
"995" "YDL223C" "cluster3" "HBT1"
"996" "YDL224C" "cluster4" "WHI4"
"997" "YDL225W" "cluster4" "SHS1"
"998" "YDL226C" "insignificant" "GCS1"
"999" "YDL227C" "cluster8" "HO"
"1000" "YDL228C" "insignificant" ""
"1001" "YDL229W" "cluster2" "SSB1"
"1002" "YDL230W" "cluster6" "PTP1"
"1003" "YDL231C" "insignificant" "BRE4"
"1004" "YDL232W" "cluster7" "OST4"
"1005" "YDL233W" "cluster6" "MFG1"
"1006" "YDL234C" "cluster6" "GYP7"
"1007" "YDL235C" "insignificant" "YPD1"
"1008" "YDL236W" "cluster4" "PHO13"
"1009" "YDL237W" "cluster4" "AIM6"
"1010" "YDL238C" "insignificant" "GUD1"
"1011" "YDL239C" "insignificant" "ADY3"
"1012" "YDL240C-A" "insignificant" ""
"1013" "YDL240W" "insignificant" "LRG1"
"1014" "YDL241W" "cluster8" ""
"1015" "YDL242W" "insignificant" ""
"1016" "YDL243C" "insignificant" "AAD4"
"1017" "YDL244W" "cluster9" "THI13"
"1018" "YDL245C" "insignificant" "HXT15"
"1019" "YDL246C" "insignificant" "SOR2"
"1020" "YDL247W" "insignificant" "MPH2"
"1021" "YDL248W" "cluster3" "COS7"
"1022" "YDR001C" "cluster6" "NTH1"
"1023" "YDR002W" "cluster4" "YRB1"
"1024" "YDR003W" "insignificant" "RCR2"
"1025" "YDR003W-A" "insignificant" ""
"1026" "YDR004W" "cluster4" "RAD57"
"1027" "YDR005C" "cluster4" "MAF1"
"1028" "YDR006C" "cluster4" "SOK1"
"1029" "YDR007W" "cluster6" "TRP1"
"1030" "YDR008C" "cluster9" ""
"1031" "YDR009W" "insignificant" "GAL3"
"1032" "YDR010C" "cluster3" ""
"1033" "YDR011W" "insignificant" "SNQ2"
"1034" "YDR012W" "cluster2" "RPL4B"
"1035" "YDR013W" "insignificant" "PSF1"
"1036" "YDR014W" "insignificant" "RAD61"
"1037" "YDR014W-A" "cluster9" "HED1"
"1038" "YDR015C" "insignificant" ""
"1039" "YDR016C" "insignificant" "DAD1"
"1040" "YDR017C" "cluster4" "KCS1"
"1041" "YDR018C" "cluster3" ""
"1042" "YDR019C" "cluster3" "GCV1"
"1043" "YDR020C" "cluster2" "DAS2"
"1044" "YDR021W" "cluster2" "FAL1"
"1045" "YDR022C" "cluster6" "ATG31"
"1046" "YDR023W" "cluster2" "SES1"
"1047" "YDR024W" "insignificant" "FYV1"
"1048" "YDR025W" "cluster2" "RPS11A"
"1049" "YDR026C" "insignificant" "NSI1"
"1050" "YDR027C" "cluster4" "VPS54"
"1051" "YDR028C" "cluster4" "REG1"
"1052" "YDR029W" "insignificant" ""
"1053" "YDR030C" "insignificant" "RAD28"
"1054" "YDR031W" "insignificant" "MIX14"
"1055" "YDR032C" "insignificant" "PST2"
"1056" "YDR033W" "insignificant" "MRH1"
"1057" "YDR034C" "cluster4" "LYS14"
"1058" "YDR034C-A" "insignificant" ""
"1059" "YDR034C-D" "cluster9" NA
"1060" "YDR034W-B" "cluster3" ""
"1061" "YDR035W" "cluster2" "ARO3"
"1062" "YDR036C" "cluster4" "EHD3"
"1063" "YDR037W" "cluster2" "KRS1"
"1064" "YDR038C" "insignificant" "ENA5"
"1065" "YDR040C" "cluster3" "ENA1"
"1066" "YDR041W" "cluster4" "RSM10"
"1067" "YDR042C" "cluster3" ""
"1068" "YDR043C" "insignificant" "NRG1"
"1069" "YDR044W" "insignificant" "HEM13"
"1070" "YDR045C" "cluster2" "RPC11"
"1071" "YDR046C" "cluster2" "BAP3"
"1072" "YDR047W" "insignificant" "HEM12"
"1073" "YDR048C" "insignificant" ""
"1074" "YDR049W" "insignificant" "VMS1"
"1075" "YDR050C" "insignificant" "TPI1"
"1076" "YDR051C" "cluster4" "DET1"
"1077" "YDR052C" "insignificant" "DBF4"
"1078" "YDR053W" "insignificant" ""
"1079" "YDR054C" "insignificant" "CDC34"
"1080" "YDR055W" "cluster3" "PST1"
"1081" "YDR056C" "insignificant" "EMC10"
"1082" "YDR057W" "insignificant" "YOS9"
"1083" "YDR058C" "cluster6" "TGL2"
"1084" "YDR059C" "insignificant" "UBC5"
"1085" "YDR060W" "cluster2" "MAK21"
"1086" "YDR061W" "cluster4" ""
"1087" "YDR062W" "cluster4" "LCB2"
"1088" "YDR063W" "cluster4" "AIM7"
"1089" "YDR064W" "cluster2" "RPS13"
"1090" "YDR065W" "cluster4" "RRG1"
"1091" "YDR066C" "insignificant" "RTR2"
"1092" "YDR067C" "insignificant" "OCA6"
"1093" "YDR068W" "cluster4" "DOS2"
"1094" "YDR069C" "cluster6" "DOA4"
"1095" "YDR070C" "cluster3" "FMP16"
"1096" "YDR071C" "cluster4" "PAA1"
"1097" "YDR072C" "cluster7" "IPT1"
"1098" "YDR073W" "insignificant" "SNF11"
"1099" "YDR074W" "cluster3" "TPS2"
"1100" "YDR075W" "insignificant" "PPH3"
"1101" "YDR076W" "insignificant" "RAD55"
"1102" "YDR077W" "cluster3" "SED1"
"1103" "YDR078C" "insignificant" "SHU2"
"1104" "YDR079C-A" "insignificant" "TFB5"
"1105" "YDR079W" "insignificant" "PET100"
"1106" "YDR080W" "insignificant" "VPS41"
"1107" "YDR081C" "insignificant" "PDC2"
"1108" "YDR082W" "insignificant" "STN1"
"1109" "YDR083W" "cluster2" "RRP8"
"1110" "YDR084C" "cluster4" "TVP23"
"1111" "YDR085C" "cluster6" "AFR1"
"1112" "YDR086C" "insignificant" "SSS1"
"1113" "YDR087C" "cluster2" "RRP1"
"1114" "YDR088C" "insignificant" "SLU7"
"1115" "YDR089W" "cluster7" "VTC5"
"1116" "YDR090C" "cluster4" ""
"1117" "YDR091C" "cluster2" "RLI1"
"1118" "YDR092W" "insignificant" "UBC13"
"1119" "YDR093W" "cluster4" "DNF2"
"1120" "YDR094W" "insignificant" ""
"1121" "YDR095C" "insignificant" ""
"1122" "YDR096W" "insignificant" "GIS1"
"1123" "YDR097C" "insignificant" "MSH6"
"1124" "YDR098C" "cluster4" "GRX3"
"1125" "YDR098C-B" "insignificant" NA
"1126" "YDR099W" "insignificant" "BMH2"
"1127" "YDR100W" "cluster6" "TVP15"
"1128" "YDR101C" "cluster2" "ARX1"
"1129" "YDR102C" "insignificant" ""
"1130" "YDR103W" "cluster4" "STE5"
"1131" "YDR104C" "cluster4" "SPO71"
"1132" "YDR105C" "cluster4" "TMS1"
"1133" "YDR106W" "cluster3" "ARP10"
"1134" "YDR107C" "insignificant" "TMN2"
"1135" "YDR108W" "cluster4" "TRS85"
"1136" "YDR109C" "cluster4" ""
"1137" "YDR110W" "insignificant" "FOB1"
"1138" "YDR111C" "cluster7" "ALT2"
"1139" "YDR112W" "insignificant" "IRC2"
"1140" "YDR113C" "cluster4" "PDS1"
"1141" "YDR114C" "insignificant" ""
"1142" "YDR115W" "cluster4" "MRX14"
"1143" "YDR116C" "insignificant" "MRPL1"
"1144" "YDR117C" "insignificant" "TMA64"
"1145" "YDR118W" "insignificant" "APC4"
"1146" "YDR118W-A" "insignificant" ""
"1147" "YDR119W" "cluster4" "VBA4"
"1148" "YDR119W-A" "cluster3" "COX26"
"1149" "YDR120C" "cluster2" "TRM1"
"1150" "YDR121W" "cluster4" "DPB4"
"1151" "YDR122W" "cluster6" "KIN1"
"1152" "YDR123C" "cluster8" "INO2"
"1153" "YDR124W" "cluster6" ""
"1154" "YDR125C" "insignificant" "ECM18"
"1155" "YDR126W" "cluster6" "SWF1"
"1156" "YDR127W" "cluster2" "ARO1"
"1157" "YDR128W" "insignificant" "MTC5"
"1158" "YDR129C" "cluster4" "SAC6"
"1159" "YDR130C" "cluster4" "FIN1"
"1160" "YDR131C" "insignificant" ""
"1161" "YDR132C" "insignificant" ""
"1162" "YDR133C" "cluster9" ""
"1163" "YDR135C" "insignificant" "YCF1"
"1164" "YDR136C" "insignificant" "VPS61"
"1165" "YDR137W" "insignificant" "RGP1"
"1166" "YDR138W" "insignificant" "HPR1"
"1167" "YDR139C" "insignificant" "RUB1"
"1168" "YDR140W" "insignificant" "MTQ2"
"1169" "YDR141C" "insignificant" "DOP1"
"1170" "YDR142C" "insignificant" "PEX7"
"1171" "YDR143C" "insignificant" "SAN1"
"1172" "YDR144C" "insignificant" "MKC7"
"1173" "YDR145W" "insignificant" "TAF12"
"1174" "YDR146C" "cluster7" "SWI5"
"1175" "YDR147W" "insignificant" "EKI1"
"1176" "YDR148C" "insignificant" "KGD2"
"1177" "YDR149C" "insignificant" ""
"1178" "YDR150W" "cluster4" "NUM1"
"1179" "YDR151C" "insignificant" "CTH1"
"1180" "YDR152W" "insignificant" "GIR2"
"1181" "YDR153C" "cluster4" "ENT5"
"1182" "YDR154C" "insignificant" ""
"1183" "YDR155C" "cluster3" "CPR1"
"1184" "YDR156W" "insignificant" "RPA14"
"1185" "YDR157W" "insignificant" ""
"1186" "YDR158W" "cluster2" "HOM2"
"1187" "YDR159W" "insignificant" "SAC3"
"1188" "YDR160W" "insignificant" "SSY1"
"1189" "YDR161W" "cluster2" "ACL4"
"1190" "YDR162C" "cluster4" "NBP2"
"1191" "YDR163W" "cluster4" "CWC15"
"1192" "YDR164C" "cluster4" "SEC1"
"1193" "YDR165W" "cluster2" "TRM82"
"1194" "YDR166C" "insignificant" "SEC5"
"1195" "YDR167W" "insignificant" "TAF10"
"1196" "YDR168W" "insignificant" "CDC37"
"1197" "YDR169C" "cluster4" "STB3"
"1198" "YDR169C-A" "insignificant" ""
"1199" "YDR170C" "cluster4" "SEC7"
"1200" "YDR170W-A" "insignificant" NA
"1201" "YDR171W" "cluster3" "HSP42"
"1202" "YDR172W" "cluster4" "SUP35"
"1203" "YDR173C" "cluster6" "ARG82"
"1204" "YDR174W" "cluster4" "HMO1"
"1205" "YDR175C" "cluster4" "RSM24"
"1206" "YDR176W" "cluster4" "NGG1"
"1207" "YDR177W" "cluster4" "UBC1"
"1208" "YDR178W" "insignificant" "SDH4"
"1209" "YDR179C" "insignificant" "CSN9"
"1210" "YDR179W-A" "insignificant" "NVJ3"
"1211" "YDR180W" "cluster4" "SCC2"
"1212" "YDR181C" "insignificant" "SAS4"
"1213" "YDR182W" "insignificant" "CDC1"
"1214" "YDR182W-A" "insignificant" ""
"1215" "YDR183C-A" "insignificant" ""
"1216" "YDR183W" "insignificant" "PLP1"
"1217" "YDR184C" "cluster2" "ATC1"
"1218" "YDR185C" "cluster7" "UPS3"
"1219" "YDR186C" "cluster4" "SND1"
"1220" "YDR187C" "insignificant" ""
"1221" "YDR188W" "cluster4" "CCT6"
"1222" "YDR189W" "insignificant" "SLY1"
"1223" "YDR190C" "cluster4" "RVB1"
"1224" "YDR191W" "cluster4" "HST4"
"1225" "YDR192C" "cluster4" "NUP42"
"1226" "YDR193W" "insignificant" ""
"1227" "YDR194C" "cluster4" "MSS116"
"1228" "YDR194W-A" "insignificant" ""
"1229" "YDR195W" "insignificant" "REF2"
"1230" "YDR196C" "insignificant" "CAB5"
"1231" "YDR197W" "insignificant" "CBS2"
"1232" "YDR198C" "cluster4" "RKM2"
"1233" "YDR199W" "insignificant" ""
"1234" "YDR200C" "cluster4" "VPS64"
"1235" "YDR201W" "insignificant" "SPC19"
"1236" "YDR202C" "insignificant" "RAV2"
"1237" "YDR203W" "insignificant" ""
"1238" "YDR204W" "cluster6" "COQ4"
"1239" "YDR205W" "insignificant" "MSC2"
"1240" "YDR206W" "insignificant" "EBS1"
"1241" "YDR207C" "cluster4" "UME6"
"1242" "YDR208W" "cluster4" "MSS4"
"1243" "YDR209C" "insignificant" ""
