"GeneID" "Cluster"
"790" "YMR209C" "cluster1"
"791" "YMR212C" "cluster5"
"792" "YMR230W" "cluster3"
"793" "YMR242C" "cluster3"
"794" "YMR243C" "cluster8"
"795" "YMR244W" "cluster12"
"796" "YMR246W" "cluster7"
"797" "YMR265C" "cluster2"
"798" "YMR267W" "cluster2"
"799" "YMR272C" "cluster2"
"800" "YMR279C" "cluster4"
"801" "YMR283C" "cluster1"
"802" "YMR298W" "cluster8"
"803" "YMR303C" "cluster10"
"804" "YMR306W" "cluster2"
"805" "YMR307W" "cluster8"
"806" "YMR309C" "cluster5"
"807" "YNL008C" "cluster2"
"808" "YNL029C" "cluster1"
"809" "YNL030W" "cluster7"
"810" "YNL036W" "cluster4"
"811" "YNL058C" "cluster2"
"812" "YNL063W" "cluster6"
"813" "YNL066W" "cluster8"
"814" "YNL067W" "cluster5"
"815" "YNL068C" "cluster1"
"816" "YNL069C" "cluster3"
"817" "YNL091W" "cluster2"
"818" "YNL092W" "cluster4"
