"GeneID" "Cluster"
"YBR162C" "YBR162C" "insignificant"
"YBR162W-A" "YBR162W-A" "insignificant"
"YBR163W" "YBR163W" "insignificant"
"YBR164C" "YBR164C" "insignificant"
"YBR165W" "YBR165W" "insignificant"
"YBR166C" "YBR166C" "insignificant"
"YBR167C" "YBR167C" "insignificant"
"YBR168W" "YBR168W" "insignificant"
"YBR169C" "YBR169C" "insignificant"
"YBR170C" "YBR170C" "insignificant"
"YBR171W" "YBR171W" "insignificant"
"YBR172C" "YBR172C" "insignificant"
"YBR173C" "YBR173C" "insignificant"
"YBR174C" "YBR174C" "insignificant"
"YBR175W" "YBR175W" "insignificant"
"YBR176W" "YBR176W" "insignificant"
"YBR177C" "YBR177C" "insignificant"
"YBR178W" "YBR178W" "insignificant"
"YBR179C" "YBR179C" "insignificant"
"YBR180W" "YBR180W" "insignificant"
"YBR181C" "YBR181C" "insignificant"
"YBR182C" "YBR182C" "insignificant"
"YBR182C-A" "YBR182C-A" "insignificant"
"YBR183W" "YBR183W" "insignificant"
"YBR184W" "YBR184W" "insignificant"
"YBR185C" "YBR185C" "insignificant"
"YBR186W" "YBR186W" "insignificant"
"YBR187W" "YBR187W" "insignificant"
"YBR188C" "YBR188C" "insignificant"
"YBR189W" "YBR189W" "insignificant"
"YBR190W" "YBR190W" "insignificant"
"YBR191W" "YBR191W" "insignificant"
"YBR191W-A" "YBR191W-A" "insignificant"
"YBR192W" "YBR192W" "insignificant"
"YBR193C" "YBR193C" "insignificant"
"YBR194W" "YBR194W" "insignificant"
"YBR195C" "YBR195C" "insignificant"
"YBR196C" "YBR196C" "insignificant"
"YBR196C-A" "YBR196C-A" "insignificant"
"YBR196C-B" "YBR196C-B" "insignificant"
"YBR197C" "YBR197C" "insignificant"
"YBR198C" "YBR198C" "insignificant"
"YBR199W" "YBR199W" "insignificant"
"YBR200W" "YBR200W" "insignificant"
"YBR200W-A" "YBR200W-A" "insignificant"
"YBR201C-A" "YBR201C-A" "insignificant"
"YBR201W" "YBR201W" "insignificant"
"YBR202W" "YBR202W" "insignificant"
"YBR203W" "YBR203W" "insignificant"
"YBR204C" "YBR204C" "insignificant"
"YBR205W" "YBR205W" "insignificant"
"YBR206W" "YBR206W" "insignificant"
"YBR207W" "YBR207W" "insignificant"
"YBR208C" "YBR208C" "insignificant"
"YBR209W" "YBR209W" "insignificant"
"YBR210W" "YBR210W" "insignificant"
"YBR211C" "YBR211C" "insignificant"
"YBR212W" "YBR212W" "insignificant"
"YBR213W" "YBR213W" "insignificant"
"YBR214W" "YBR214W" "insignificant"
"YBR215W" "YBR215W" "insignificant"
"YBR216C" "YBR216C" "insignificant"
"YBR217W" "YBR217W" "insignificant"
"YBR218C" "YBR218C" "insignificant"
"YBR219C" "YBR219C" "insignificant"
"YBR220C" "YBR220C" "insignificant"
"YBR221C" "YBR221C" "insignificant"
"YBR221W-A" "YBR221W-A" "insignificant"
"YBR222C" "YBR222C" "insignificant"
"YBR223C" "YBR223C" "insignificant"
